,"X,Y","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab ERNC""
00:90:4C:91:00:03","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""AP_1612927617""
BC:54:F9:FC:7F:60","""Informatica_IS2-2""
00:4F:67:04:E5:70","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""LabSerc 2.4""
94:10:3E:86:13:20","""FabLab""
AC:84:C6:3E:EF:51","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:3E:82","""Die231""
EC:08:6B:42:B5:4A","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""Lab 212""
00:23:CD:18:65:9C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""linksys""
00:25:9C:98:4B:7D","""LCDA""
B0:48:7A:DE:14:8C","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Vibraciones""
50:C7:BF:DD:C3:B3","""MII2011""
74:EA:3A:C6:29:A0","""WiFi-UdeC""
84:D4:7E:29:3E:81","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Docentes FI""
0E:18:D6:6B:17:8E","""SMA1930055648""
B0:72:BF:05:3C:3D","""Baxter""
EC:22:80:F3:EB:EA","""labceramicos""
E8:DE:27:7F:69:DC"
831,"(0,0)",-41,-67,-59,-63,-65,-79,-71,-73,-67,-73,-79,-57,-85,-77,-79,-77,-75,-69,-87,-77,-75,-89,-79,-81,-83,-87,-83,-87
832,"(0,0)",-45,-69,-59,-61,-67,-69,-71,-75,-67,-73,-73,-59,-79,-75,-81,-77,-75,-69,-83,-77,-79,-89,-79,-79,-83,-87,-83,-87
833,"(0,0)",-47,-69,-59,-65,-67,-83,-73,-71,-65,-77,-73,-59,-79,-75,-79,-77,-75,-69,-83,-77,-79,-89,-79,-83,-83,-87,-83,-85
834,"(0,0)",-45,-69,-59,-63,-65,-81,-73,-73,-67,-77,-79,-57,-79,-75,-79,-77,-71,-71,-85,-77,-75,-89,-79,-81,-85,-87,-83,-85
835,"(0,0)",-45,-69,-59,-65,-67,-81,-73,-79,-67,-77,-75,-59,-79,-75,-77,-77,-71,-67,-83,-77,-73,-89,-79,-87,-83,-89,-83,-85
836,"(0,0)",-45,-71,-59,-63,-63,-79,-73,-73,-67,-75,-75,-57,-85,-75,-79,-77,-69,-67,-85,-75,-81,-89,-79,-81,-83,-89,-79,-85
837,"(0,0)",-45,-67,-59,-63,-65,-79,-73,-71,-67,-75,-79,-57,-79,-75,-79,-81,-69,-73,-85,-75,-81,-89,-79,-81,-83,-85,-79,-85
838,"(0,0)",-41,-69,-59,-63,-65,-79,-75,-77,-67,-77,-77,-57,-81,-77,-79,-81,-67,-69,-85,-73,-81,-87,-79,-81,-83,-85,-79,-85
839,"(0,0)",-47,-69,-59,-63,-67,-79,-73,-73,-67,-75,-77,-57,-81,-75,-81,-79,-71,-71,-85,-77,-81,-87,-77,-81,-81,-85,-83,-85
840,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-77,-77,-57,-85,-75,-79,-79,-73,-71,-85,-75,-81,-85,-77,-81,-81,-85,-81,-85
841,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-77,-69,-77,-79,-57,-83,-75,-77,-79,-73,-71,-83,-77,-81,-85,-77,-79,-81,-85,-81,-85
842,"(0,0)",-47,-81,-59,-63,-67,-79,-71,-77,-67,-75,-79,-57,-83,-73,-79,-79,-75,-71,-85,-77,-75,-85,-77,-85,-81,-85,-77,-87
843,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-77,-67,-75,-79,-59,-85,-75,-81,-71,-71,-69,-83,-75,-73,-85,-79,-85,-83,-87,-77,-85
844,"(0,0)",-39,-69,-59,-65,-67,-71,-71,-77,-67,-75,-79,-57,-87,-75,-79,-71,-71,-69,-83,-75,-73,-85,-79,-85,-83,-85,-85,-85
845,"(0,0)",-75,-69,-59,-63,-65,-79,-73,-73,-67,-75,-79,-57,-85,-75,-79,-71,-65,-71,-85,-73,-73,-85,-79,-79,-83,-85,-85,-85
846,"(0,0)",-47,-67,-59,-63,-67,-79,-73,-71,-69,-77,-79,-57,-85,-75,-79,-75,-65,-71,-85,-77,-75,-85,-79,-81,-83,-85,-85,-85
847,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-75,-77,-57,-85,-75,-79,-81,-65,-69,-85,-77,-81,-85,-77,-85,-83,-85,-85,-85
848,"(0,0)",-41,-69,-59,-63,-65,-81,-73,-75,-67,-75,-79,-57,-83,-77,-79,-81,-71,-69,-85,-77,-75,-89,-79,-85,-83,-87,-83,-85
849,"(0,0)",-45,-71,-59,-83,-67,-81,-71,-75,-67,-75,-79,-57,-83,-77,-81,-81,-71,-67,-85,-75,-75,-89,-79,-85,-83,-87,-83,-85
850,"(0,0)",-43,-71,-59,-61,-67,-79,-71,-73,-67,-75,-79,-59,-87,-75,-75,-81,-73,-69,-85,-75,-81,-89,-79,-85,-83,-85,-83,-85
851,"(0,0)",-45,-69,-59,-65,-67,-81,-71,-77,-75,-77,-79,-57,-87,-77,-79,-77,-75,-67,-85,-77,-81,-87,-79,-85,-81,-85,-83,-85
852,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-65,-77,-79,-57,-85,-77,-81,-77,-73,-69,-83,-77,-75,-87,-79,-79,-81,-85,-83,-85
853,"(0,0)",-45,-69,-57,-63,-65,-79,-71,-73,-65,-77,-79,-59,-83,-77,-81,-77,-71,-69,-83,-77,-75,-87,-79,-79,-81,-85,-85,-87
854,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-69,-75,-79,-57,-83,-73,-77,-77,-69,-69,-83,-77,-75,-87,-79,-79,-81,-85,-85,-87
855,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-71,-67,-75,-79,-57,-81,-73,-75,-75,-71,-69,-83,-77,-75,-87,-79,-85,-81,-85,-85,-87
856,"(0,0)",-47,-69,-59,-63,-67,-79,-71,-77,-65,-75,-79,-57,-83,-73,-75,-79,-73,-69,-87,-77,-75,-89,-79,-79,-81,-87,-81,-85
857,"(0,0)",-45,-67,-59,-63,-65,-79,-69,-79,-67,-75,-77,-59,-83,-77,-77,-79,-73,-69,-85,-77,-81,-89,-79,-85,-81,-87,-83,-85
858,"(0,0)",-45,-69,-59,-63,-67,-81,-71,-75,-67,-75,-79,-57,-83,-77,-79,-75,-77,-67,-85,-75,-75,-89,-77,-85,-81,-87,-83,-85
859,"(0,0)",-45,-69,-59,-63,-65,-81,-73,-79,-69,-75,-77,-57,-83,-75,-79,-79,-73,-69,-87,-77,-75,-89,-77,-79,-81,-87,-83,-81
860,"(0,0)",-45,-81,-59,-63,-65,-79,-73,-77,-67,-75,-77,-59,-83,-75,-79,-81,-73,-67,-85,-75,-75,-89,-77,-79,-81,-87,-83,-81
861,"(0,0)",-39,-65,-59,-63,-65,-79,-71,-75,-75,-73,-77,-57,-83,-75,-77,-77,-69,-67,-85,-75,-81,-89,-77,-79,-81,-87,-83,-81
862,"(0,0)",-39,-67,-59,-63,-67,-81,-73,-79,-67,-75,-77,-57,-83,-67,-79,-81,-71,-69,-85,-77,-75,-89,-79,-77,-81,-87,-83,-81
863,"(0,0)",-45,-69,-59,-61,-65,-79,-71,-75,-67,-75,-79,-57,-83,-75,-77,-79,-73,-65,-85,-75,-79,-89,-79,-85,-77,-87,-83,-81
864,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-75,-67,-75,-81,-57,-83,-75,-79,-79,-71,-67,-85,-75,-79,-89,-79,-85,-83,-87,-83,-81
865,"(0,0)",-41,-69,-59,-63,-65,-79,-73,-73,-67,-77,-79,-57,-79,-77,-81,-81,-71,-69,-85,-75,-75,-89,-79,-85,-83,-85,-83,-81
866,"(0,0)",-69,-69,-59,-63,-63,-73,-71,-75,-67,-75,-79,-57,-79,-75,-77,-75,-73,-71,-85,-77,-75,-89,-79,-81,-83,-85,-83,-85
867,"(0,0)",-47,-69,-57,-63,-65,-77,-73,-73,-67,-75,-79,-57,-83,-77,-79,-75,-75,-71,-81,-77,-79,-79,-81,-83,-85,-83,-85,-77
868,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-79,-75,-75,-79,-57,-83,-77,-81,-79,-75,-69,-85,-77,-73,-79,-79,-83,-85,-83,-83,-77
869,"(0,0)",-45,-71,-59,-63,-67,-81,-71,-79,-67,-75,-77,-57,-83,-75,-75,-79,-71,-69,-83,-75,-73,-79,-83,-83,-85,-81,-87,-77
870,"(0,0)",-45,-69,-85,-63,-65,-81,-71,-77,-67,-73,-75,-57,-83,-75,-75,-79,-71,-69,-85,-77,-73,-79,-79,-83,-85,-81,-87,-77
871,"(0,0)",-45,-65,-59,-63,-67,-79,-71,-75,-67,-77,-77,-57,-83,-75,-79,-79,-69,-69,-85,-77,-73,-79,-79,-83,-85,-81,-87,-77
872,"(0,0)",-45,-69,-59,-63,-67,-75,-71,-77,-67,-75,-75,-57,-83,-75,-79,-75,-69,-69,-85,-77,-81,-77,-79,-81,-85,-85,-87,-77
873,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-73,-67,-77,-79,-57,-83,-77,-81,-73,-71,-69,-85,-77,-81,-79,-79,-81,-83,-85,-85,-77
874,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-73,-67,-77,-79,-57,-83,-73,-81,-79,-69,-71,-83,-75,-81,-79,-75,-83,-83,-85,-83,-79
875,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-71,-67,-75,-75,-59,-83,-73,-75,-79,-73,-69,-85,-77,-81,-79,-85,-83,-83,-83,-83,-79
876,"(0,0)",-45,-69,-59,-65,-63,-79,-71,-73,-67,-77,-77,-57,-83,-75,-79,-79,-75,-69,-85,-75,-75,-79,-79,-83,-89,-83,-85,-77
877,"(0,0)",-45,-69,-59,-65,-65,-81,-71,-77,-69,-77,-79,-59,-83,-75,-81,-81,-75,-69,-85,-77,-75,-79,-85,-83,-89,-83,-85,-77
878,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-77,-79,-57,-83,-75,-81,-81,-71,-69,-85,-77,-75,-79,-79,-83,-89,-83,-87,-77
879,"(0,0)",-41,-67,-59,-63,-67,-81,-71,-75,-67,-77,-79,-59,-85,-75,-81,-81,-75,-79,-83,-77,-75,-79,-83,-83,-89,-83,-87,-77
880,"(0,0)",-39,-69,-59,-63,-77,-81,-71,-73,-65,-77,-79,-59,-85,-75,-79,-77,-71,-71,-83,-75,-81,-79,-83,-83,-89,-83,-87,-77
881,"(0,0)",-45,-69,-59,-63,-73,-79,-69,-73,-67,-75,-79,-59,-85,-75,-75,-81,-73,-67,-83,-77,-81,-79,-83,-83,-89,-83,-87,-77
882,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-75,-79,-57,-79,-73,-81,-79,-71,-69,-85,-75,-81,-79,-85,-83,-87,-83,-87,-77
883,"(0,0)",-45,-69,-61,-63,-67,-79,-73,-73,-69,-77,-79,-57,-79,-73,-81,-77,-71,-69,-87,-75,-75,-77,-83,-83,-87,-83,-87,-77
884,"(0,0)",-45,-69,-61,-65,-67,-81,-73,-73,-67,-77,-79,-57,-83,-77,-81,-77,-67,-73,-87,-75,-75,-79,-85,-83,-87,-83,-87,-77
885,"(0,0)",-45,-69,-59,-65,-67,-81,-71,-75,-67,-75,-79,-59,-83,-77,-79,-77,-75,-73,-87,-77,-75,-77,-85,-83,-87,-85,-85,-77
886,"(0,0)",-45,-69,-59,-61,-67,-79,-71,-77,-67,-77,-73,-59,-85,-75,-79,-75,-71,-67,-87,-75,-75,-77,-85,-81,-87,-85,-85,-77
887,"(0,0)",-41,-69,-59,-63,-67,-77,-71,-79,-67,-77,-79,-59,-85,-73,-75,-77,-73,-69,-83,-77,-81,-79,-83,-81,-87,-79,-87,-77
888,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-77,-67,-75,-79,-57,-85,-75,-77,-73,-73,-69,-83,-77,-81,-79,-71,-83,-87,-83,-87,-77
889,"(0,0)",-45,-69,-59,-63,-65,-81,-71,-77,-69,-75,-77,-59,-83,-75,-79,-79,-67,-67,-83,-75,-75,-77,-79,-83,-87,-87,-87,-77
890,"(0,0)",-47,-67,-59,-63,-65,-81,-71,-75,-65,-75,-75,-57,-83,-75,-79,-77,-67,-67,-83,-75,-75,-79,-79,-83,-87,-87,-87,-77
891,"(0,0)",-47,-69,-59,-65,-69,-81,-73,-73,-67,-75,-79,-59,-83,-75,-79,-77,-73,-69,-83,-77,-75,-79,-79,-83,-85,-87,-87,-77
892,"(0,0)",-47,-69,-59,-63,-67,-81,-73,-73,-65,-75,-79,-57,-79,-75,-79,-77,-73,-69,-83,-77,-71,-79,-85,-81,-85,-87,-77,-77
893,"(0,0)",-77,-69,-59,-63,-65,-79,-71,-77,-67,-75,-77,-57,-83,-75,-73,-77,-75,-69,-83,-79,-71,-79,-85,-81,-87,-87,-85,-77
894,"(0,0)",-45,-77,-59,-63,-65,-79,-67,-77,-67,-77,-77,-59,-85,-75,-79,-75,-73,-69,-83,-79,-71,-79,-85,-83,-87,-85,-85,-77
895,"(0,0)",-45,-67,-59,-63,-65,-79,-73,-73,-67,-77,-79,-57,-85,-73,-77,-79,-71,-71,-83,-75,-79,-79,-85,-83,-85,-85,-85,-77
896,"(0,0)",-47,-69,-59,-63,-65,-77,-71,-75,-67,-75,-81,-57,-85,-75,-87,-75,-73,-67,-83,-77,-81,-73,-79,-83,-85,-85,-85,-77
897,"(0,0)",-47,-69,-59,-63,-65,-77,-71,-77,-67,-75,-81,-81,-83,-75,-79,-75,-67,-69,-83,-77,-81,-79,-87,-83,-85,-83,-85,-77
898,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-73,-67,-75,-81,-57,-83,-75,-79,-71,-71,-69,-83,-75,-81,-79,-85,-83,-85,-83,-85,-77
899,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-77,-67,-73,-79,-59,-83,-75,-75,-79,-73,-69,-85,-77,-79,-79,-71,-83,-85,-77,-85,-77
900,"(0,0)",-45,-69,-59,-63,-67,-75,-71,-77,-69,-75,-79,-59,-83,-73,-79,-79,-71,-69,-81,-77,-79,-77,-81,-83,-85,-77,-85,-77
901,"(0,0)",-45,-69,-59,-63,-87,-81,-69,-79,-67,-77,-77,-57,-83,-75,-79,-79,-73,-69,-85,-77,-79,-77,-79,-83,-85,-85,-85,-77
902,"(0,0)",-45,-67,-59,-63,-63,-81,-71,-79,-67,-77,-85,-57,-83,-75,-79,-71,-71,-69,-85,-77,-75,-77,-79,-83,-85,-85,-85,-77
903,"(0,0)",-45,-67,-59,-65,-67,-79,-73,-73,-67,-75,-79,-83,-81,-77,-79,-75,-71,-71,-83,-75,-81,-79,-83,-83,-89,-83,-85,-77
904,"(0,0)",-45,-69,-59,-63,-67,-79,-73,-75,-67,-75,-79,-59,-81,-75,-79,-77,-71,-69,-71,-75,-79,-79,-85,-83,-89,-83,-85,-75
905,"(0,0)",-47,-69,-59,-65,-67,-73,-71,-77,-67,-77,-79,-57,-85,-73,-79,-79,-73,-69,-81,-75,-75,-79,-71,-83,-89,-81,-87,-77
906,"(0,0)",-41,-65,-59,-63,-65,-73,-73,-79,-67,-73,-77,-57,-85,-75,-79,-73,-71,-69,-85,-75,-75,-79,-79,-83,-89,-83,-87,-77
907,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-83,-67,-77,-79,-59,-83,-73,-75,-73,-73,-69,-83,-77,-75,-79,-87,-83,-85,-83,-87,-79
908,"(0,0)",-45,-69,-59,-63,-63,-81,-71,-79,-69,-73,-77,-57,-83,-75,-75,-73,-71,-67,-81,-75,-75,-79,-85,-83,-85,-83,-87,-79
909,"(0,0)",-45,-67,-59,-71,-65,-81,-71,-73,-67,-75,-77,-57,-81,-75,-79,-73,-75,-71,-81,-77,-81,-79,-79,-83,-87,-83,-87,-77
910,"(0,0)",-45,-69,-59,-63,-65,-73,-71,-75,-67,-75,-73,-57,-87,-75,-77,-79,-75,-69,-85,-77,-81,-79,-81,-83,-87,-85,-87,-77
911,"(0,0)",-45,-69,-59,-63,-65,-73,-73,-73,-67,-75,-79,-57,-87,-75,-79,-79,-71,-69,-71,-77,-81,-79,-71,-83,-87,-83,-87,-77
912,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-77,-65,-75,-77,-57,-71,-75,-79,-79,-75,-69,-85,-77,-81,-79,-71,-83,-87,-85,-87,-77
913,"(0,0)",-45,-69,-59,-61,-67,-79,-73,-73,-67,-75,-75,-57,-71,-77,-79,-77,-75,-69,-87,-77,-79,-79,-79,-83,-87,-83,-85,-77
914,"(0,0)",-41,-67,-59,-63,-65,-79,-71,-75,-67,-77,-77,-57,-71,-75,-77,-77,-75,-69,-87,-77,-75,-79,-85,-83,-87,-83,-85,-77
915,"(0,0)",-47,-69,-59,-63,-65,-71,-73,-75,-67,-75,-77,-57,-85,-75,-77,-69,-75,-69,-85,-75,-75,-79,-79,-83,-87,-85,-85,-77
916,"(0,0)",-39,-69,-59,-63,-65,-79,-73,-75,-67,-77,-79,-57,-83,-75,-79,-77,-75,-69,-85,-75,-75,-79,-79,-83,-87,-79,-85,-77
917,"(0,0)",-45,-69,-59,-63,-63,-71,-71,-73,-67,-77,-77,-57,-83,-75,-79,-79,-75,-61,-71,-75,-75,-79,-85,-83,-87,-83,-87,-77
918,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-77,-67,-75,-79,-57,-85,-75,-77,-79,-75,-69,-71,-77,-75,-79,-87,-83,-87,-81,-87,-77
919,"(0,0)",-45,-69,-59,-63,-65,-69,-73,-77,-65,-75,-79,-57,-85,-75,-79,-79,-75,-69,-71,-77,-75,-79,-71,-83,-87,-83,-85,-77
920,"(0,0)",-41,-69,-59,-61,-65,-69,-73,-71,-67,-73,-79,-57,-85,-77,-79,-73,-75,-69,-87,-75,-75,-77,-79,-83,-87,-83,-85,-77
921,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-67,-77,-79,-59,-85,-75,-77,-77,-75,-69,-87,-75,-75,-81,-83,-83,-89,-83,-87,-79
922,"(0,0)",-41,-69,-59,-63,-67,-79,-71,-75,-67,-75,-79,-57,-85,-75,-77,-71,-75,-69,-87,-77,-79,-79,-83,-83,-89,-83,-83,-77
923,"(0,0)",-47,-69,-59,-63,-65,-69,-65,-77,-67,-77,-79,-57,-85,-75,-77,-73,-75,-69,-81,-77,-73,-79,-85,-79,-87,-81,-83,-77
924,"(0,0)",-47,-71,-61,-63,-63,-69,-71,-77,-67,-77,-79,-57,-85,-75,-79,-73,-75,-71,-85,-75,-73,-79,-81,-81,-87,-81,-83,-77
925,"(0,0)",-45,-67,-61,-63,-67,-69,-71,-75,-67,-75,-81,-57,-77,-73,-77,-77,-71,-71,-79,-75,-79,-77,-81,-81,-87,-81,-83,-75
926,"(0,0)",-45,-69,-87,-63,-65,-81,-71,-75,-69,-75,-79,-59,-85,-73,-77,-77,-69,-67,-83,-75,-75,-79,-81,-81,-87,-81,-83,-75
927,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-73,-67,-75,-79,-57,-81,-73,-79,-77,-75,-67,-83,-75,-81,-79,-81,-79,-87,-85,-83,-77
928,"(0,0)",-45,-71,-59,-63,-65,-75,-71,-75,-67,-75,-79,-83,-81,-75,-75,-75,-71,-69,-83,-75,-81,-79,-87,-81,-87,-85,-83,-77
929,"(0,0)",-45,-71,-59,-63,-65,-75,-71,-73,-69,-75,-77,-57,-81,-75,-77,-75,-71,-69,-83,-75,-81,-77,-83,-81,-87,-85,-83,-77
930,"(0,0)",-43,-69,-59,-61,-63,-81,-71,-73,-67,-75,-77,-59,-81,-77,-77,-75,-69,-69,-87,-77,-81,-79,-83,-81,-87,-77,-83,-77
931,"(0,0)",-45,-67,-61,-65,-65,-81,-71,-73,-67,-75,-79,-59,-81,-77,-79,-79,-69,-69,-71,-75,-75,-79,-83,-81,-85,-79,-87,-77
932,"(0,0)",-47,-81,-59,-63,-79,-81,-73,-69,-69,-75,-79,-57,-83,-73,-77,-79,-71,-69,-71,-77,-75,-69,-71,-81,-87,-85,-87,-77
933,"(0,0)",-45,-67,-59,-63,-65,-77,-71,-73,-67,-77,-79,-57,-83,-75,-79,-79,-71,-81,-71,-77,-73,-79,-77,-81,-85,-81,-87,-77
934,"(0,0)",-47,-69,-59,-63,-65,-81,-71,-71,-69,-77,-79,-57,-83,-75,-79,-77,-71,-69,-85,-75,-73,-79,-81,-81,-91,-81,-87,-77
935,"(0,0)",-47,-67,-59,-65,-65,-79,-71,-77,-67,-77,-75,-57,-83,-75,-75,-79,-71,-69,-83,-75,-75,-77,-79,-83,-87,-81,-87,-77
936,"(0,0)",-45,-69,-59,-63,-65,-81,-73,-73,-67,-75,-75,-57,-83,-75,-79,-79,-75,-69,-83,-75,-75,-79,-81,-81,-85,-81,-81,-79
937,"(0,0)",-41,-69,-59,-63,-65,-75,-71,-77,-67,-75,-75,-57,-85,-75,-81,-79,-75,-69,-83,-75,-75,-77,-75,-83,-85,-81,-81,-79
938,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-73,-67,-75,-75,-57,-85,-81,-79,-77,-71,-67,-81,-75,-75,-79,-85,-81,-85,-81,-81,-79
939,"(0,0)",-45,-71,-59,-63,-65,-79,-65,-77,-67,-75,-79,-57,-85,-75,-81,-77,-75,-71,-83,-75,-81,-79,-81,-81,-85,-81,-81,-77
940,"(0,0)",-41,-71,-59,-63,-75,-79,-65,-77,-65,-75,-79,-57,-83,-77,-81,-75,-75,-69,-83,-77,-79,-79,-79,-81,-85,-81,-81,-75
941,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-77,-67,-77,-79,-57,-85,-75,-79,-79,-73,-69,-83,-77,-79,-79,-75,-81,-87,-81,-81,-75
942,"(0,0)",-41,-65,-59,-63,-65,-79,-71,-79,-67,-77,-79,-57,-85,-75,-75,-73,-71,-69,-83,-75,-79,-79,-75,-81,-83,-83,-81,-75
943,"(0,0)",-47,-69,-59,-63,-65,-81,-71,-79,-67,-75,-79,-55,-83,-75,-75,-73,-75,-69,-83,-75,-73,-79,-79,-83,-83,-83,-85,-75
944,"(0,0)",-41,-69,-59,-61,-65,-79,-71,-77,-69,-77,-79,-57,-83,-77,-79,-79,-69,-69,-81,-77,-81,-77,-85,-83,-87,-83,-87,-75
945,"(0,0)",-45,-69,-83,-63,-65,-79,-71,-75,-67,-77,-77,-55,-83,-75,-81,-75,-71,-69,-83,-77,-75,-77,-81,-83,-87,-83,-79,-77
946,"(0,0)",-45,-69,-59,-65,-67,-71,-71,-73,-69,-75,-79,-57,-83,-75,-81,-73,-73,-69,-85,-75,-75,-77,-81,-83,-87,-83,-79,-71
947,"(0,0)",-47,-69,-59,-63,-67,-81,-73,-77,-67,-75,-79,-57,-85,-75,-79,-75,-73,-69,-85,-75,-79,-77,-75,-83,-87,-83,-79,-71
948,"(0,0)",-41,-69,-59,-65,-67,-79,-71,-75,-67,-73,-81,-57,-85,-77,-81,-75,-75,-69,-81,-77,-79,-77,-85,-83,-87,-83,-79,-71
949,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-73,-79,-57,-85,-77,-81,-79,-71,-73,-83,-77,-75,-79,-79,-81,-87,-83,-79,-71
950,"(0,0)",-45,-71,-59,-65,-67,-79,-73,-77,-65,-75,-83,-57,-85,-77,-79,-77,-71,-65,-85,-75,-75,-79,-85,-81,-87,-81,-79,-77
951,"(0,0)",-45,-67,-59,-63,-63,-77,-71,-77,-67,-75,-83,-57,-81,-77,-79,-77,-69,-69,-85,-75,-75,-79,-81,-83,-87,-81,-79,-77
952,"(0,0)",-45,-69,-59,-63,-63,-79,-73,-73,-69,-75,-83,-57,-81,-75,-79,-77,-73,-69,-85,-75,-75,-79,-83,-83,-87,-83,-79,-77
953,"(0,0)",-45,-67,-59,-61,-65,-79,-71,-73,-69,-75,-83,-57,-83,-71,-79,-69,-73,-67,-85,-77,-75,-79,-77,-83,-87,-85,-79,-77
954,"(0,0)",-47,-71,-59,-63,-65,-81,-71,-75,-67,-77,-79,-57,-87,-83,-79,-79,-73,-67,-85,-77,-75,-79,-79,-83,-85,-83,-79,-77
955,"(0,0)",-41,-69,-59,-65,-67,-79,-71,-73,-67,-75,-79,-59,-87,-75,-79,-79,-71,-71,-83,-75,-75,-77,-81,-83,-87,-81,-79,-77
956,"(0,0)",-41,-69,-61,-61,-65,-79,-71,-73,-67,-75,-77,-57,-87,-77,-81,-79,-73,-71,-83,-75,-75,-77,-75,-77,-87,-81,-85,-77
957,"(0,0)",-41,-69,-59,-61,-65,-79,-71,-71,-67,-77,-77,-57,-87,-75,-81,-81,-71,-69,-85,-77,-81,-79,-85,-77,-87,-83,-85,-77
958,"(0,0)",-47,-69,-59,-63,-65,-79,-65,-71,-69,-71,-79,-59,-85,-73,-79,-73,-71,-69,-81,-77,-79,-79,-79,-81,-87,-81,-85,-77
959,"(0,0)",-41,-79,-59,-75,-65,-71,-73,-73,-69,-71,-77,-57,-83,-73,-79,-87,-73,-71,-81,-77,-79,-79,-79,-83,-85,-81,-83,-77
960,"(0,0)",-41,-71,-59,-63,-67,-81,-71,-85,-67,-75,-79,-57,-85,-73,-79,-79,-73,-67,-85,-77,-79,-77,-87,-83,-87,-81,-83,-77
961,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-77,-67,-77,-71,-57,-81,-73,-79,-71,-71,-67,-83,-75,-79,-79,-77,-83,-87,-81,-83,-77
962,"(0,0)",-41,-77,-59,-63,-65,-79,-73,-77,-69,-77,-77,-59,-81,-73,-75,-77,-71,-69,-85,-77,-73,-79,-83,-83,-87,-81,-83,-77
963,"(0,0)",-41,-69,-61,-63,-65,-79,-73,-75,-73,-77,-79,-57,-81,-75,-79,-79,-73,-69,-85,-77,-75,-79,-79,-83,-87,-83,-89,-77
964,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-79,-67,-77,-77,-59,-81,-73,-73,-79,-73,-71,-85,-77,-79,-79,-79,-83,-85,-83,-89,-77
965,"(0,0)",-45,-69,-59,-73,-67,-79,-71,-77,-67,-77,-79,-59,-81,-77,-79,-79,-71,-71,-81,-75,-79,-79,-81,-81,-85,-83,-89,-77
966,"(0,0)",-41,-71,-59,-63,-65,-79,-69,-71,-67,-75,-79,-57,-81,-73,-79,-79,-69,-69,-85,-75,-73,-79,-79,-81,-85,-83,-89,-77
967,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-75,-79,-57,-81,-75,-75,-77,-69,-69,-79,-75,-75,-79,-79,-81,-87,-83,-89,-77
968,"(0,0)",-41,-71,-59,-63,-65,-79,-63,-71,-69,-77,-79,-55,-81,-75,-79,-75,-75,-71,-79,-77,-77,-79,-85,-81,-85,-83,-89,-77
969,"(0,0)",-45,-73,-59,-63,-63,-79,-65,-73,-67,-75,-77,-55,-81,-77,-79,-75,-71,-65,-85,-77,-79,-77,-79,-81,-87,-77,-89,-77
970,"(0,0)",-45,-67,-59,-63,-67,-79,-71,-77,-69,-75,-77,-85,-85,-75,-79,-79,-71,-69,-85,-77,-81,-79,-83,-81,-85,-77,-89,-75
971,"(0,0)",-47,-71,-59,-63,-67,-79,-73,-77,-69,-77,-77,-57,-81,-75,-79,-77,-71,-71,-85,-77,-87,-79,-79,-81,-85,-77,-85,-77
972,"(0,0)",-41,-71,-59,-63,-65,-79,-71,-73,-67,-75,-79,-57,-83,-75,-81,-77,-71,-71,-85,-77,-87,-79,-79,-81,-85,-77,-85,-79
